,0,1,2,3,4,5,6,7,8,9
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,92.0,615.0,2231.0,6436.0,12573.0,3886.0
2,0.0,0.0,0.0,0.0,190.0,1491.0,4167.0,8871.0,12370.0,2848.0
3,0.0,0.0,0.0,0.0,91.0,991.0,3027.0,6251.0,8146.0,1443.0
4,0.0,0.0,0.0,0.0,11.0,99.0,272.0,584.0,899.0,211.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
